"country","iso_code","region","year","cases_total","cases_imported","deaths_total","first_epiwk","last_epiwk","coverage_days","year_fraction","source","cfr","cfr_lo","cfr_hi"
"Guinea","GIN","AFRO",1986,286,NA,58,1986-01-01,1986-12-31,365,1,"OWiD",0.202797202797203,0.157744504181507,0.254125780382082
"Guinea","GIN","AFRO",1994,31415,NA,671,1994-01-01,1994-12-31,365,1,"OWiD",0.0213592233009709,0.0197889211548412,0.0230188757172568
"Guinea","GIN","AFRO",1995,6506,NA,565,1995-01-01,1995-12-31,365,1,"OWiD",0.0868429142330157,0.0801096264710866,0.0939491642263545
"Guinea","GIN","AFRO",1996,287,NA,17,1996-01-01,1996-12-31,365,1,"OWiD",0.0592334494773519,0.0348807047669169,0.0931464461743473
"Guinea","GIN","AFRO",1998,881,NA,53,1998-01-01,1998-12-31,365,1,"OWiD",0.0601589103291714,0.0453842691313829,0.0779540301206297
"Guinea","GIN","AFRO",1999,599,NA,28,1999-01-01,1999-12-31,365,1,"OWiD",0.0467445742904841,0.0312828283942079,0.066852822838921
"Guinea","GIN","AFRO",2000,519,NA,32,2000-01-01,2000-12-31,365,1,"OWiD",0.0616570327552987,0.0425519494505923,0.0859294691566662
"Guinea","GIN","AFRO",2001,392,NA,22,2001-01-01,2001-12-31,365,1,"OWiD",0.0561224489795918,0.0355021376422856,0.083739827321015
"Guinea","GIN","AFRO",2002,61,NA,11,2002-01-01,2002-12-31,365,1,"OWiD",0.180327868852459,0.0936097697943499,0.299786377267992
"Guinea","GIN","AFRO",2003,6,NA,1,2003-01-01,2003-12-31,365,1,"OWiD",0.166666666666667,0.00421074451448947,0.641234578997675
"Guinea","GIN","AFRO",2004,1516,NA,117,2004-01-01,2004-12-31,365,1,"OWiD",0.0771767810026385,0.0642424089728125,0.0917758810659718
"Guinea","GIN","AFRO",2005,3821,NA,107,2005-01-01,2005-12-31,365,1,"OWiD",0.0280031405391259,0.0230047280066231,0.0337397047382755
"Guinea","GIN","AFRO",2006,3242,NA,219,2006-01-01,2006-12-31,365,1,"OWiD",0.067550894509562,0.0591507247402972,0.0767409572925558
"Guinea","GIN","AFRO",2007,8546,NA,311,2007-01-01,2007-12-31,365,1,"OWiD",0.0363912941727124,0.0325213215037459,0.0405813265859862
"Guinea","GIN","AFRO",2008,513,NA,32,2008-01-01,2008-12-31,365,1,"OWiD",0.0623781676413255,0.043054216314573,0.0869212467394109
"Guinea","GIN","AFRO",2009,42,NA,0,2009-01-01,2009-12-31,365,1,"OWiD",0,0,0.0840838549403552
"Guinea","GIN","AFRO",2011,3,NA,0,2011-01-01,2011-12-31,365,1,"OWiD",0,0,0.707598226178713
"Guinea","GIN","AFRO",2012,7350,NA,133,2012-01-01,2012-12-31,365,1,"OWiD",0.0180952380952381,0.0151721591825741,0.0214088668417414
"Guinea","GIN","AFRO",2013,319,NA,32,2013-01-01,2013-12-31,365,1,"OWiD",0.100313479623824,0.069631120447718,0.138656906264209
"Guinea","GIN","AFRO",2014,1,NA,0,2014-01-01,2014-12-31,365,1,"OWiD",0,0,0.975
"Guinea-Bissau","GNB","AFRO",1986,200,NA,50,1986-01-01,1986-12-31,365,1,"OWiD",0.25,0.191607169622587,0.315962833329869
"Guinea-Bissau","GNB","AFRO",1987,6000,NA,68,1987-01-01,1987-12-31,365,1,"OWiD",0.0113333333333333,0.00881122649067847,0.0143458643964244
"Guinea-Bissau","GNB","AFRO",1994,15296,NA,285,1994-01-01,1994-12-31,365,1,"OWiD",0.0186323221757322,0.0165486286487357,0.020901822210419
"Guinea-Bissau","GNB","AFRO",1995,119,NA,0,1995-01-01,1995-12-31,365,1,"OWiD",0,0,0.0305234448537962
"Guinea-Bissau","GNB","AFRO",1996,8397,NA,84,1996-01-01,1996-12-31,365,1,"OWiD",0.0100035727045373,0.00798686707307952,0.0123703318698647
"Guinea-Bissau","GNB","AFRO",1997,20555,NA,905,1997-01-01,1997-12-31,365,1,"OWiD",0.0440282169788373,0.0412639165386682,0.0469223881027432
"Guinea-Bissau","GNB","AFRO",1998,126,NA,2,1998-01-01,1998-12-31,365,1,"OWiD",0.0158730158730159,0.00192810976798257,0.0561622113344772
"Guinea-Bissau","GNB","AFRO",2002,842,NA,6,2002-01-01,2002-12-31,365,1,"OWiD",0.00712589073634204,0.00261943432498281,0.0154451212464386
"Guinea-Bissau","GNB","AFRO",2003,290,NA,2,2003-01-01,2003-12-31,365,1,"OWiD",0.00689655172413793,0.000836298359447857,0.0246893069859668
"Guinea-Bissau","GNB","AFRO",2004,155,NA,3,2004-01-01,2004-12-31,365,1,"OWiD",0.0193548387096774,0.00400935762485796,0.0555192349276984
"Guinea-Bissau","GNB","AFRO",2005,25111,NA,399,2005-01-01,2005-12-31,365,1,"OWiD",0.015889450838278,0.0143791075795592,0.0175132779470458
"Guinea-Bissau","GNB","AFRO",2006,37,NA,0,2006-01-01,2006-12-31,365,1,"OWiD",0,0,0.0948905874149899
"Guinea-Bissau","GNB","AFRO",2007,153,NA,8,2007-01-01,2007-12-31,365,1,"OWiD",0.0522875816993464,0.0228414056226665,0.100426182881888
"Guinea-Bissau","GNB","AFRO",2008,14323,NA,225,2008-01-01,2008-12-31,365,1,"OWiD",0.0157089995112756,0.0137365088921867,0.017881603609281
"Guinea-Bissau","GNB","AFRO",2009,5,NA,0,2009-01-01,2009-12-31,365,1,"OWiD",0,0,0.521823750104981
"Guinea-Bissau","GNB","AFRO",2012,3068,NA,22,2012-01-01,2012-12-31,365,1,"OWiD",0.00717079530638853,0.00449919577647208,0.0108366528699333
"Guinea-Bissau","GNB","AFRO",2013,969,NA,28,2013-01-01,2013-12-31,365,1,"OWiD",0.0288957688338493,0.0192850740934976,0.0414930597622554
"Guinea-Bissau","GNB","AFRO",2014,11,NA,2,2014-01-01,2014-12-31,365,1,"OWiD",0.181818181818182,0.0228311982999597,0.517755852360173
"Kenya","KEN","AFRO",1971,239,NA,38,1971-01-01,1971-12-31,365,1,"OWiD",0.158995815899582,0.115038139412297,0.211639789076832
"Kenya","KEN","AFRO",1972,51,NA,0,1972-01-01,1972-12-31,365,1,"OWiD",0,0,0.0697770307495387
"Kenya","KEN","AFRO",1974,402,NA,20,1974-01-01,1974-12-31,365,1,"OWiD",0.0497512437810945,0.0306506494757901,0.0757932655366894
"Kenya","KEN","AFRO",1975,1093,NA,74,1975-01-01,1975-12-31,365,1,"OWiD",0.0677035681610247,0.0535323271623223,0.0842526895714294
"Kenya","KEN","AFRO",1976,1359,NA,59,1976-01-01,1976-12-31,365,1,"OWiD",0.0434142752023547,0.0332104274376919,0.0556465554795399
"Kenya","KEN","AFRO",1977,21,NA,0,1977-01-01,1977-12-31,365,1,"OWiD",0,0,0.16109761521908
"Kenya","KEN","AFRO",1978,673,NA,17,1978-01-01,1978-12-31,365,1,"OWiD",0.025260029717682,0.0147822004699027,0.0401364414188734
"Kenya","KEN","AFRO",1979,1070,NA,2,1979-01-01,1979-12-31,365,1,"OWiD",0.00186915887850467,0.00022644402308558,0.00673557991053142
"Kenya","KEN","AFRO",1980,2808,NA,42,1980-01-01,1980-12-31,365,1,"OWiD",0.014957264957265,0.0108005842289831,0.0201646003248396
"Kenya","KEN","AFRO",1981,2424,NA,108,1981-01-01,1981-12-31,365,1,"OWiD",0.0445544554455446,0.036689624824451,0.0535419408300106
"Kenya","KEN","AFRO",1982,3498,NA,91,1982-01-01,1982-12-31,365,1,"OWiD",0.0260148656375071,0.0209960634502532,0.0318454420181161
"Kenya","KEN","AFRO",1983,1049,NA,53,1983-01-01,1983-12-31,365,1,"OWiD",0.0505243088655863,0.0380719112281983,0.0655691220420186
"Kenya","KEN","AFRO",1984,14,NA,0,1984-01-01,1984-12-31,365,1,"OWiD",0,0,0.231635761650116
"Kenya","KEN","AFRO",1985,1352,NA,102,1985-01-01,1985-12-31,365,1,"OWiD",0.0754437869822485,0.0619310785437457,0.0908345988487227
"Kenya","KEN","AFRO",1986,839,NA,45,1986-01-01,1986-12-31,365,1,"OWiD",0.0536352800953516,0.0393874354410139,0.0711129823526769
"Kenya","KEN","AFRO",1987,255,NA,12,1987-01-01,1987-12-31,365,1,"OWiD",0.0470588235294118,0.0245491637575411,0.0807588795785934
"Kenya","KEN","AFRO",1989,918,NA,32,1989-01-01,1989-12-31,365,1,"OWiD",0.0348583877995643,0.0239629348415246,0.0488552699733995
"Kenya","KEN","AFRO",1992,3388,NA,100,1992-01-01,1992-12-31,365,1,"OWiD",0.0295159386068477,0.0240784420801733,0.0357841260621089
"Kenya","KEN","AFRO",1994,880,NA,28,1994-01-01,1994-12-31,365,1,"OWiD",0.0318181818181818,0.0212449656617965,0.0456594304638528
"Kenya","KEN","AFRO",1995,1547,NA,39,1995-01-01,1995-12-31,365,1,"OWiD",0.0252100840336134,0.0179868504506438,0.0343030989501866
"Kenya","KEN","AFRO",1996,482,NA,14,1996-01-01,1996-12-31,365,1,"OWiD",0.029045643153527,0.0159685955268168,0.048253806953515
"Kenya","KEN","AFRO",1997,17200,NA,555,1997-01-01,1997-12-31,365,1,"OWiD",0.0322674418604651,0.0296768574612629,0.035017712358265
"Kenya","KEN","AFRO",1998,22432,NA,1237,1998-01-01,1998-12-31,365,1,"OWiD",0.0551444365192582,0.0521928574543103,0.0582119359842492
"Kenya","KEN","AFRO",1999,11039,NA,350,1999-01-01,1999-12-31,365,1,"OWiD",0.0317057704502219,0.0285159233420192,0.0351456285880533
"Kenya","KEN","AFRO",2000,1157,NA,78,2000-01-01,2000-12-31,365,1,"OWiD",0.0674157303370786,0.0536506743570686,0.0834265833028762
"Kenya","KEN","AFRO",2001,1001,NA,55,2001-01-01,2001-12-31,365,1,"OWiD",0.0549450549450549,0.0416568681421482,0.0709211971392056
"Kenya","KEN","AFRO",2002,291,NA,10,2002-01-01,2002-12-31,365,1,"OWiD",0.0343642611683849,0.0165997201353134,0.0622875196925256
"Kenya","KEN","AFRO",2004,870,NA,15,2004-01-01,2004-12-31,365,1,"OWiD",0.0172413793103448,0.00968116030722355,0.0282777998718903
"Kenya","KEN","AFRO",2005,816,NA,21,2005-01-01,2005-12-31,365,1,"OWiD",0.0257352941176471,0.0159995517273275,0.0390711335282903
"Kenya","KEN","AFRO",2006,870,NA,11,2006-01-01,2006-12-31,365,1,"OWiD",0.0126436781609195,0.00632811670543705,0.0225101962995875
"Kenya","KEN","AFRO",2007,1206,NA,67,2007-01-01,2007-12-31,365,1,"OWiD",0.0555555555555556,0.0433107637772833,0.0700199345030785
"Kenya","KEN","AFRO",2008,3091,NA,113,2008-01-01,2008-12-31,365,1,"OWiD",0.0365577483015205,0.0302218036322115,0.0437889253015136
"Kenya","KEN","AFRO",2009,11425,NA,264,2009-01-01,2009-12-31,365,1,"OWiD",0.0231072210065646,0.0204305315508583,0.0260305498874325
"Kenya","KEN","AFRO",2010,3188,NA,63,2010-01-01,2010-12-31,365,1,"OWiD",0.0197616060225847,0.0152179382083669,0.0252136638033909
"Kenya","KEN","AFRO",2011,74,NA,2,2011-01-01,2011-12-31,365,1,"OWiD",0.027027027027027,0.00329002271810662,0.0942443394845193
"Kenya","KEN","AFRO",2014,35,NA,9,2014-01-01,2014-12-31,365,1,"OWiD",0.257142857142857,0.124893971916762,0.432558849694038
"Kenya","KEN","AFRO",2015,13291,NA,67,2015-01-01,2015-12-31,365,1,"OWiD",0.00504100519148296,0.00390878192515263,0.00639753892873793
"Kenya","KEN","AFRO",2016,5866,NA,80,2016-01-01,2016-12-31,365,1,"OWiD",0.0136379133992499,0.010828427730936,0.0169451925984737
"Kenya","KEN","AFRO",2017,4288,NA,82,2017-01-01,2017-12-31,365,1,"OWiD",0.0191231343283582,0.0152373605113749,0.0236819238547992
"Kenya","KEN","AFRO",2018,5719,NA,78,2018-01-01,2018-12-31,365,1,"OWiD",0.0136387480328729,0.0107953912057652,0.0169929194447959
"Kenya","KEN","AFRO",2019,5208,NA,141,2019-01-01,2019-12-31,365,1,"OWiD",0.027073732718894,0.0228365469355048,0.0318514168864931
"Kenya","KEN","AFRO",2020,447,NA,12,2020-01-01,2020-12-31,365,1,"OWiD",0.0268456375838926,0.0139468013757457,0.0464240582850669
"Kenya","KEN","AFRO",2021,38,NA,0,2021-01-01,2021-12-31,365,1,"OWiD",0,0,0.0925127614158783
"Kenya","KEN","AFRO",2022,3525,0,64,2022-01-01,2022-12-31,365,1,"WHO_PDF_2022",0.0181560283687943,0.0140097139919174,0.0231263882076312
"Kenya","KEN","AFRO",2023,8926,NA,145,2023-01-16,2023-12-04,323,0.884325804243669,"dashboard:cholera_adm0_public_2023.csv",0.0162446784673986,0.0137249516284695,0.0190868544042906
"Kenya","KEN","AFRO",2024,613,NA,5,2024-01-15,2024-08-05,204,0.558521560574949,"dashboard:cholera_adm0_public_2024.csv",0.00815660685154975,0.00265357926262217,0.018931452277391
"Kenya","KEN","AFRO",2025,700,NA,26,2025-02-10,2025-12-15,309,0.845995893223819,"dashboard:cholera_adm0_public_2025.csv",0.0371428571428571,0.0244037798856773,0.0539512164502853
"Lesotho","LSO","AFRO",2005,0,NA,0,2005-01-01,2005-12-31,365,1,"OWiD",NA,NA,NA
"Lesotho","LSO","AFRO",2006,0,NA,0,2006-01-01,2006-12-31,365,1,"OWiD",NA,NA,NA
"Liberia","LBR","AFRO",1970,168,NA,27,1970-01-01,1970-12-31,365,1,"OWiD",0.160714285714286,0.108662926974262,0.225149728190147
"Liberia","LBR","AFRO",1971,606,NA,106,1971-01-01,1971-12-31,365,1,"OWiD",0.174917491749175,0.145490497883315,0.207552630010414
"Liberia","LBR","AFRO",1972,947,NA,28,1972-01-01,1972-12-31,365,1,"OWiD",0.0295670538542767,0.0197351101488888,0.0424505750516099
"Liberia","LBR","AFRO",1973,1336,NA,27,1973-01-01,1973-12-31,365,1,"OWiD",0.0202095808383234,0.0133594491281347,0.0292684697688581
"Liberia","LBR","AFRO",1974,512,NA,12,1974-01-01,1974-12-31,365,1,"OWiD",0.0234375,0.0121677905346853,0.0405824391409482
"Liberia","LBR","AFRO",1975,704,NA,16,1975-01-01,1975-12-31,365,1,"OWiD",0.0227272727272727,0.0130450923108746,0.0366458261773153
"Liberia","LBR","AFRO",1976,646,NA,10,1976-01-01,1976-12-31,365,1,"OWiD",0.0154798761609907,0.00744751108405068,0.0282833090797088
"Liberia","LBR","AFRO",1977,512,NA,18,1977-01-01,1977-12-31,365,1,"OWiD",0.03515625,0.0209664087018198,0.0549942886048382
"Liberia","LBR","AFRO",1978,422,NA,9,1978-01-01,1978-12-31,365,1,"OWiD",0.0213270142180095,0.00979734553731164,0.0400980716382806
"Liberia","LBR","AFRO",1979,438,NA,6,1979-01-01,1979-12-31,365,1,"OWiD",0.0136986301369863,0.00504330508173248,0.0295764125419793
"Liberia","LBR","AFRO",1980,2690,NA,55,1980-01-01,1980-12-31,365,1,"OWiD",0.0204460966542751,0.0154390243842436,0.0265311019450566
"Liberia","LBR","AFRO",1981,1582,NA,33,1981-01-01,1981-12-31,365,1,"OWiD",0.0208596713021492,0.014401286113335,0.0291709140423948
"Liberia","LBR","AFRO",1982,670,NA,8,1982-01-01,1982-12-31,365,1,"OWiD",0.0119402985074627,0.0051686823047341,0.0233909988212917
"Liberia","LBR","AFRO",1983,183,NA,12,1983-01-01,1983-12-31,365,1,"OWiD",0.0655737704918033,0.0343391372334526,0.111742121540011
"Liberia","LBR","AFRO",1984,492,NA,8,1984-01-01,1984-12-31,365,1,"OWiD",0.016260162601626,0.00704545204474191,0.0317866200387
"Liberia","LBR","AFRO",1985,355,NA,3,1985-01-01,1985-12-31,365,1,"OWiD",0.00845070422535211,0.0017461404515929,0.024496645135508
"Liberia","LBR","AFRO",1986,59,NA,0,1986-01-01,1986-12-31,365,1,"OWiD",0,0,0.0606089009503398
"Liberia","LBR","AFRO",1987,33,NA,1,1987-01-01,1987-12-31,365,1,"OWiD",0.0303030303030303,0.000766912075048109,0.157593972272497
"Liberia","LBR","AFRO",1988,68,NA,1,1988-01-01,1988-12-31,365,1,"OWiD",0.0147058823529412,0.00037225140289861,0.0792339899127881
"Liberia","LBR","AFRO",1989,28,NA,0,1989-01-01,1989-12-31,365,1,"OWiD",0,0,0.123436118500264
"Liberia","LBR","AFRO",1991,132,NA,40,1991-01-01,1991-12-31,365,1,"OWiD",0.303030303030303,0.226107279063199,0.389026871478043
"Liberia","LBR","AFRO",1994,764,NA,17,1994-01-01,1994-12-31,365,1,"OWiD",0.0222513089005236,0.0130143710764672,0.0353880619853302
"Liberia","LBR","AFRO",1995,3420,NA,126,1995-01-01,1995-12-31,365,1,"OWiD",0.0368421052631579,0.0307814131980004,0.0437101459019053
"Liberia","LBR","AFRO",1996,8922,NA,169,1996-01-01,1996-12-31,365,1,"OWiD",0.0189419412687738,0.0162151943473392,0.021988858605961
"Liberia","LBR","AFRO",1997,91,NA,0,1997-01-01,1997-12-31,365,1,"OWiD",0,0,0.0397264976918495
"Liberia","LBR","AFRO",1998,2123,NA,17,1998-01-01,1998-12-31,365,1,"OWiD",0.00800753650494583,0.00467140366644501,0.0127899779890893
"Liberia","LBR","AFRO",1999,215,NA,0,1999-01-01,1999-12-31,365,1,"OWiD",0,0,0.0170112258169104
"Liberia","LBR","AFRO",2000,365,NA,10,2000-01-01,2000-12-31,365,1,"OWiD",0.0273972602739726,0.0132145661355583,0.049806199210192
"Liberia","LBR","AFRO",2001,1062,NA,0,2001-01-01,2001-12-31,365,1,"OWiD",0,0,0.00346749544748012
"Liberia","LBR","AFRO",2002,1115,NA,0,2002-01-01,2002-12-31,365,1,"OWiD",0,0,0.00330294530170106
"Liberia","LBR","AFRO",2003,34740,NA,38,2003-01-01,2003-12-31,365,1,"OWiD",0.00109383995394358,0.000774178918538023,0.00150107482271919
"Liberia","LBR","AFRO",2004,2786,NA,4,2004-01-01,2004-12-31,365,1,"OWiD",0.00143575017946877,0.000391327785740978,0.00367197460136039
"Liberia","LBR","AFRO",2005,3823,NA,18,2005-01-01,2005-12-31,365,1,"OWiD",0.00470834423227832,0.00279277824783344,0.0074310438879347
"Liberia","LBR","AFRO",2006,4929,NA,17,2006-01-01,2006-12-31,365,1,"OWiD",0.00344897545141002,0.00201039953464129,0.00551641897655815
"Liberia","LBR","AFRO",2007,3063,NA,7,2007-01-01,2007-12-31,365,1,"OWiD",0.00228534116878877,0.000919303933967203,0.00470297254254617
"Liberia","LBR","AFRO",2008,1236,NA,3,2008-01-01,2008-12-31,365,1,"OWiD",0.00242718446601942,0.000500823759671226,0.00707673098373829
"Liberia","LBR","AFRO",2009,1070,NA,2,2009-01-01,2009-12-31,365,1,"OWiD",0.00186915887850467,0.00022644402308558,0.00673557991053142
"Liberia","LBR","AFRO",2010,1546,NA,0,2010-01-01,2010-12-31,365,1,"OWiD",0,0,0.00238323542814752
"Liberia","LBR","AFRO",2011,1146,NA,NA,2011-01-01,2011-12-31,365,1,"OWiD",NA,NA,NA
"Liberia","LBR","AFRO",2012,219,NA,0,2012-01-01,2012-12-31,365,1,"OWiD",0,0,0.0167031280931589
"Liberia","LBR","AFRO",2013,92,NA,0,2013-01-01,2013-12-31,365,1,"OWiD",0,0,0.0393032877395181
"Liberia","LBR","AFRO",2014,44,NA,0,2014-01-01,2014-12-31,365,1,"OWiD",0,0,0.0804199397635759
"Liberia","LBR","AFRO",2018,2,NA,0,2018-01-01,2018-12-31,365,1,"OWiD",0,0,0.841886116991581
"Liberia","LBR","AFRO",2021,167,NA,0,2021-01-01,2021-12-31,365,1,"OWiD",0,0,0.0218469208306118
"Liberia","LBR","AFRO",2022,367,0,0,2022-01-01,2022-12-31,365,1,"WHO_PDF_2022",0,0,0.010001095732146
"Madagascar","MDG","AFRO",1971,2,NA,0,1971-01-01,1971-12-31,365,1,"OWiD",0,0,0.841886116991581
"Madagascar","MDG","AFRO",1996,0,NA,0,1996-01-01,1996-12-31,365,1,"OWiD",NA,NA,NA
"Madagascar","MDG","AFRO",1999,9973,NA,549,1999-01-01,1999-12-31,365,1,"OWiD",0.0550486313045222,0.0506527270661869,0.0597065748449253
"Madagascar","MDG","AFRO",2000,29305,NA,1672,2000-01-01,2000-12-31,365,1,"OWiD",0.0570551100494796,0.0544264314208323,0.0597720226062212
"Madagascar","MDG","AFRO",2001,7219,NA,413,2001-01-01,2001-12-31,365,1,"OWiD",0.0572101399085746,0.0519631759044799,0.0628181335891258
"Madagascar","MDG","AFRO",2002,27,NA,0,2002-01-01,2002-12-31,365,1,"OWiD",0,0,0.127702867615432
"Madagascar","MDG","AFRO",2003,5,NA,0,2003-01-01,2003-12-31,365,1,"OWiD",0,0,0.521823750104981
"Madagascar","MDG","AFRO",2005,0,NA,0,2005-01-01,2005-12-31,365,1,"OWiD",NA,NA,NA
"Madagascar","MDG","AFRO",2006,0,NA,0,2006-01-01,2006-12-31,365,1,"OWiD",NA,NA,NA
"Malawi","MWI","AFRO",1973,371,NA,20,1973-01-01,1973-12-31,365,1,"OWiD",0.0539083557951483,0.0332359072869219,0.0820316143068398
"Malawi","MWI","AFRO",1976,19,NA,0,1976-01-01,1976-12-31,365,1,"OWiD",0,0,0.176466911806965
"Malawi","MWI","AFRO",1977,577,NA,0,1977-01-01,1977-12-31,365,1,"OWiD",0,0,0.00637281223827093
"Malawi","MWI","AFRO",1978,263,NA,24,1978-01-01,1978-12-31,365,1,"OWiD",0.091254752851711,0.059345722431267,0.132735170848964
"Malawi","MWI","AFRO",1981,261,NA,0,1981-01-01,1981-12-31,365,1,"OWiD",0,0,0.0140342267943968
"Malawi","MWI","AFRO",1983,487,NA,49,1983-01-01,1983-12-31,365,1,"OWiD",0.100616016427105,0.0753665117597857,0.130834081930261
"Malawi","MWI","AFRO",1988,6,NA,0,1988-01-01,1988-12-31,365,1,"OWiD",0,0,0.4592581264399
"Malawi","MWI","AFRO",1989,8351,NA,16,1989-01-01,1989-12-31,365,1,"OWiD",0.0019159382109927,0.00109550839125738,0.00310950382864811
"Malawi","MWI","AFRO",1990,13457,NA,481,1990-01-01,1990-12-31,365,1,"OWiD",0.0357434792301404,0.03267039921809,0.0390193587871649
"Malawi","MWI","AFRO",1991,8088,NA,245,1991-01-01,1991-12-31,365,1,"OWiD",0.0302917903066271,0.0266648425040353,0.0342621620818765
"Malawi","MWI","AFRO",1992,298,NA,8,1992-01-01,1992-12-31,365,1,"OWiD",0.0268456375838926,0.0116597663742604,0.0522093341154428
"Malawi","MWI","AFRO",1993,25193,NA,524,1993-01-01,1993-12-31,365,1,"OWiD",0.0207994284126543,0.0190727656346295,0.02263782626266
"Malawi","MWI","AFRO",1994,107,NA,11,1994-01-01,1994-12-31,365,1,"OWiD",0.102803738317757,0.0524472474926814,0.17650214097782
"Malawi","MWI","AFRO",1995,1,NA,0,1995-01-01,1995-12-31,365,1,"OWiD",0,0,0.975
"Malawi","MWI","AFRO",1996,1,NA,0,1996-01-01,1996-12-31,365,1,"OWiD",0,0,0.975
"Malawi","MWI","AFRO",1997,130,NA,15,1997-01-01,1997-12-31,365,1,"OWiD",0.115384615384615,0.0660379657814796,0.183160859285264
"Malawi","MWI","AFRO",1998,1745,NA,74,1998-01-01,1998-12-31,365,1,"OWiD",0.0424068767908309,0.0334426261852173,0.0529476848062641
"Malawi","MWI","AFRO",1999,26508,NA,648,1999-01-01,1999-12-31,365,1,"OWiD",0.0244454504300589,0.0226198384285181,0.0263762950586178
"Malawi","MWI","AFRO",2000,2391,NA,56,2000-01-01,2000-12-31,365,1,"OWiD",0.0234211626934337,0.0177394464763481,0.0303076269515663
"Malawi","MWI","AFRO",2001,2395,NA,42,2001-01-01,2001-12-31,365,1,"OWiD",0.0175365344467641,0.0126672762753451,0.0236310413952674
"Malawi","MWI","AFRO",2002,32618,NA,911,2002-01-01,2002-12-31,365,1,"OWiD",0.0279293641547612,0.0261680427015846,0.029775407333534
"Malawi","MWI","AFRO",2003,2736,NA,34,2003-01-01,2003-12-31,365,1,"OWiD",0.0124269005847953,0.00862092407708303,0.0173224125324164
"Malawi","MWI","AFRO",2004,675,NA,4,2004-01-01,2004-12-31,365,1,"OWiD",0.00592592592592593,0.00161690550684789,0.0151026975643311
"Malawi","MWI","AFRO",2005,1105,NA,11,2005-01-01,2005-12-31,365,1,"OWiD",0.00995475113122172,0.00497955474313134,0.0177418476103234
"Malawi","MWI","AFRO",2006,4148,NA,55,2006-01-01,2006-12-31,365,1,"OWiD",0.0132594021215043,0.0100039945347793,0.017224356298454
"Malawi","MWI","AFRO",2007,475,NA,5,2007-01-01,2007-12-31,365,1,"OWiD",0.0105263157894737,0.00342645370565401,0.0243928783631694
"Malawi","MWI","AFRO",2008,831,NA,26,2008-01-01,2008-12-31,365,1,"OWiD",0.0312876052948255,0.0205378154405279,0.0455090728956125
"Malawi","MWI","AFRO",2009,5751,NA,125,2009-01-01,2009-12-31,365,1,"OWiD",0.021735350373848,0.0181239101901845,0.0258425939811531
"Malawi","MWI","AFRO",2010,1155,NA,17,2010-01-01,2010-12-31,365,1,"OWiD",0.0147186147186147,0.00859689326911591,0.023461627984286
"Malawi","MWI","AFRO",2011,120,NA,4,2011-01-01,2011-12-31,365,1,"OWiD",0.0333333333333333,0.00915550555683672,0.0831487214285102
"Malawi","MWI","AFRO",2012,187,NA,2,2012-01-01,2012-12-31,365,1,"OWiD",0.0106951871657754,0.00129787134799547,0.0380987237789902
"Malawi","MWI","AFRO",2015,693,NA,11,2015-01-01,2015-12-31,365,1,"OWiD",0.0158730158730159,0.00794969334951743,0.0282233909203858
"Malawi","MWI","AFRO",2016,1792,NA,46,2016-01-01,2016-12-31,365,1,"OWiD",0.0256696428571429,0.0188533017491843,0.0340924989817035
"Malawi","MWI","AFRO",2017,344,NA,5,2017-01-01,2017-12-31,365,1,"OWiD",0.0145348837209302,0.00473583818335196,0.0335918540093688
"Malawi","MWI","AFRO",2018,812,NA,27,2018-01-01,2018-12-31,365,1,"OWiD",0.0332512315270936,0.0220248615317617,0.0480118106446134
"Malawi","MWI","AFRO",2019,23,NA,0,2019-01-01,2019-12-31,365,1,"OWiD",0,0,0.148185128915224
"Malawi","MWI","AFRO",2020,3,NA,0,2020-01-01,2020-12-31,365,1,"OWiD",0,0,0.707598226178713
"Malawi","MWI","AFRO",2021,2,NA,0,2021-01-01,2021-12-31,365,1,"OWiD",0,0,0.841886116991581
"Malawi","MWI","AFRO",2022,17488,186,576,2022-01-01,2022-12-31,365,1,"WHO_PDF_2022",0.0329368709972553,0.0303410639465763,0.0356894695350505
"Malawi","MWI","AFRO",2023,41219,NA,1179,2023-01-02,2023-12-25,358,0.980150581793292,"dashboard:cholera_adm0_public_2023.csv",0.028603314005677,0.0270152736484257,0.0302582124072577
"Malawi","MWI","AFRO",2024,495,NA,12,2024-01-08,2024-12-23,351,0.960985626283368,"dashboard:cholera_adm0_public_2024.csv",0.0242424242424242,0.0125877292052366,0.0419634613449106
"Malawi","MWI","AFRO",2025,189,NA,2,2024-12-30,2025-12-22,358,0.980150581793292,"dashboard:cholera_adm0_public_2025.csv",0.0105820105820106,0.00128410956974428,0.0377011356829562
"Malawi","MWI","AFRO",2026,2496,NA,28,2025-12-29,2026-05-04,127,0.347707049965777,"dashboard:cholera_adm0_public_snapshot_2026-06-02.csv",0.0112179487179487,0.0074668309387392,0.0161725258512411
"Mali","MLI","AFRO",1970,2665,NA,201,1970-01-01,1970-12-31,365,1,"OWiD",0.075422138836773,0.0656793181890748,0.0861093217759709
"Mali","MLI","AFRO",1971,4792,NA,1321,1971-01-01,1971-12-31,365,1,"OWiD",0.275667779632721,0.263051415622955,0.288558001659354
"Mali","MLI","AFRO",1972,2,NA,0,1972-01-01,1972-12-31,365,1,"OWiD",0,0,0.841886116991581
"Mali","MLI","AFRO",1973,219,NA,32,1973-01-01,1973-12-31,365,1,"OWiD",0.146118721461187,0.102141104480016,0.199970629269407
