"iso_code","year","total_population","births_per_1000","deaths_per_1000"
"GHA",2091,66291458,13.505,9.92
"GHA",2092,66469227.5,13.397,9.982
"GHA",2093,66634785.5,13.302,10.041
"GHA",2094,66792569,13.215,10.104
"GHA",2095,66940847.5,13.131,10.172
"GHA",2096,67078480,13.059,10.231
"GHA",2097,67208861,12.952,10.291
"GHA",2098,67332183,12.868,10.343
"GHA",2099,67445746,12.758,10.389
"GHA",2100,67547746,12.675,10.447
"GIN",1967,4040153.5,45.475,26.354
"GIN",1968,4118549.5,45.468,26.07
"GIN",1969,4198299.5,45.484,25.762
"GIN",1970,4277535.5,45.517,25.548
"GIN",1971,4355200.5,45.571,25.283
"GIN",1972,4431291.5,45.595,25.026
"GIN",1973,4506323.5,45.631,24.824
"GIN",1974,4580510,45.614,24.587
"GIN",1975,4653875.5,45.61,24.28
"GIN",1976,4727022,45.614,23.941
"GIN",1977,4801128,45.725,23.649
"GIN",1978,4877853.5,45.71,23.279
"GIN",1979,4959282.5,45.735,22.921
"GIN",1980,5047419.5,45.75,22.533
"GIN",1981,5143288.5,45.72,22.151
"GIN",1982,5247671.5,45.928,21.759
"GIN",1983,5359814,45.857,21.485
"GIN",1984,5480095.5,45.959,21.025
"GIN",1985,5610372.5,46.066,20.7
"GIN",1986,5750668,46.165,20.405
"GIN",1987,5900197.5,46.255,20.124
"GIN",1988,6056573.5,46.187,19.841
"GIN",1989,6215811.5,46.036,19.538
"GIN",1990,6434374,45.452,19.043
"GIN",1991,6697165.5,45.778,18.707
"GIN",1992,6914366,45.861,18.428
"GIN",1993,7128177.5,45.362,17.92
"GIN",1994,7345107,45.061,17.636
"GIN",1995,7553249.5,44.28,17.054
"GIN",1996,7770035,44.176,16.519
"GIN",1997,7931370,43.935,16.15
"GIN",1998,8081990,42.783,15.638
"GIN",1999,8265123,42.356,15.258
"GIN",2000,8428831.5,41.833,14.892
"GIN",2001,8539960,41.318,14.662
"GIN",2002,8674065.5,40.56,14.157
"GIN",2003,8870781.5,40.284,13.818
"GIN",2004,9062725.5,40.244,13.533
"GIN",2005,9245844.5,40.411,13.241
"GIN",2006,9441170.5,40.307,12.925
"GIN",2007,9662280.5,40.207,12.67
"GIN",2008,9898869.5,40.08,12.367
"GIN",2009,10143534.5,39.928,12.135
"GIN",2010,10396086,39.635,11.883
"GIN",2011,10656810,39.165,11.641
"GIN",2012,10921580.5,38.7,11.406
"GIN",2013,11191873,38.379,11.178
"GIN",2014,11472924,38.046,11.066
"GIN",2015,11767070,37.767,10.861
"GIN",2016,12073030,37.414,10.527
"GIN",2017,12385659,36.891,10.365
"GIN",2018,12704774,36.329,10.151
"GIN",2019,13034346,35.952,9.945
"GIN",2020,13371183,35.518,9.919
"GIN",2021,13710513,34.983,9.811
"GIN",2022,14055137,34.381,9.3
"GIN",2023,14405468,33.848,9.125
"GIN",2024,14754785.5,33.325,9.028
"GIN",2025,15099727,32.752,8.932
"GIN",2026,15441992.5,32.208,8.839
"GIN",2027,15784089,31.776,8.748
"GIN",2028,16126574.5,31.202,8.665
"GIN",2029,16466756,30.643,8.583
"GIN",2030,16807147,30.14,8.501
"GIN",2031,17147633.5,29.662,8.437
"GIN",2032,17485892,29.217,8.374
"GIN",2033,17822202,28.688,8.311
"GIN",2034,18154406.5,28.197,8.252
"GIN",2035,18486013,27.745,8.2
"GIN",2036,18820865.5,27.404,8.153
"GIN",2037,19155753.5,26.981,8.114
"GIN",2038,19489368.5,26.641,8.076
"GIN",2039,19823858,26.313,8.045
"GIN",2040,20160750,25.955,8.019
"GIN",2041,20497029,25.601,7.998
"GIN",2042,20830651.5,25.248,7.98
"GIN",2043,21163498.5,24.919,7.969
"GIN",2044,21492051,24.573,7.956
"GIN",2045,21817244.5,24.223,7.955
"GIN",2046,22141685,23.903,7.955
"GIN",2047,22463112.5,23.592,7.955
"GIN",2048,22780053.5,23.268,7.965
"GIN",2049,23092613,22.975,7.973
"GIN",2050,23404583.5,22.696,7.992
"GIN",2051,23715929,22.388,8.006
"GIN",2052,24024292.5,22.08,8.033
"GIN",2053,24331757.5,21.831,8.066
"GIN",2054,24634040,21.537,8.108
"GIN",2055,24929831,21.238,8.149
"GIN",2056,25221691,20.968,8.198
"GIN",2057,25506951.5,20.685,8.251
"GIN",2058,25788344,20.402,8.308
"GIN",2059,26064814,20.11,8.369
"GIN",2060,26331823.5,19.854,8.444
"GIN",2061,26593082.5,19.607,8.519
"GIN",2062,26851423.5,19.384,8.601
"GIN",2063,27105402,19.149,8.685
"GIN",2064,27352387,18.918,8.775
"GIN",2065,27591502,18.702,8.861
"GIN",2066,27825619.5,18.505,8.958
"GIN",2067,28054752.5,18.321,9.044
"GIN",2068,28277332,18.128,9.141
"GIN",2069,28493739.5,17.938,9.237
"GIN",2070,28702813.5,17.762,9.341
"GIN",2071,28905304,17.571,9.442
"GIN",2072,29101028,17.401,9.549
"GIN",2073,29289078.5,17.257,9.655
"GIN",2074,29471574,17.077,9.756
"GIN",2075,29650855.5,16.918,9.854
"GIN",2076,29823857,16.754,9.953
"GIN",2077,29986521.5,16.597,10.047
"GIN",2078,30142675.5,16.439,10.143
"GIN",2079,30295880,16.285,10.233
"GIN",2080,30441885,16.15,10.328
"GIN",2081,30582998,16.006,10.412
"GIN",2082,30719062.5,15.855,10.504
"GIN",2083,30847390,15.714,10.597
"GIN",2084,30969915,15.575,10.686
"GIN",2085,31086363,15.452,10.774
"GIN",2086,31194418.5,15.312,10.861
"GIN",2087,31289849.5,15.169,10.956
"GIN",2088,31378745,15.044,11.048
"GIN",2089,31462979,14.914,11.138
"GIN",2090,31539456.5,14.779,11.233
"GIN",2091,31607972.5,14.658,11.334
"GIN",2092,31672846.5,14.529,11.427
"GIN",2093,31734350,14.418,11.52
"GIN",2094,31789057.5,14.317,11.608
"GIN",2095,31835991.5,14.211,11.699
"GIN",2096,31877187,14.111,11.789
"GIN",2097,31915980.5,14.009,11.877
"GIN",2098,31951320,13.928,11.963
"GIN",2099,31982067,13.838,12.034
"GIN",2100,32007046.5,13.753,12.116
"GMB",1967,481588,48.175,25.701
"GMB",1968,495269,47.853,25.209
"GMB",1969,509440.5,47.645,24.738
"GMB",1970,524105,47.371,24.231
"GMB",1971,539388,47.585,23.776
"GMB",1972,555370,47.539,23.352
"GMB",1973,571991.5,47.464,22.906
"GMB",1974,589085,47.252,22.421
"GMB",1975,606820.5,47.279,22.138
"GMB",1976,625666.5,47.359,21.735
"GMB",1977,645770,47.474,21.501
"GMB",1978,667103,47.609,21.491
"GMB",1979,689781,47.832,20.949
"GMB",1980,713913.5,48.191,20.785
"GMB",1981,739125.5,48.451,21.181
"GMB",1982,765752.5,48.762,20.17
"GMB",1983,794525,49.002,19.834
"GMB",1984,825631,49.303,19.525
"GMB",1985,858874,49.014,18.98
"GMB",1986,894019.5,48.849,18.43
"GMB",1987,931090.5,48.457,17.899
"GMB",1988,970160.5,48.125,17.266
"GMB",1989,1011357.5,47.908,16.758
"GMB",1990,1054695.5,47.721,16.278
"GMB",1991,1099959,47.213,15.772
"GMB",1992,1145582.5,46.637,15.255
"GMB",1993,1188365,46.114,14.725
"GMB",1994,1227226.5,45.893,14.212
"GMB",1995,1264312.5,45.102,13.717
"GMB",1996,1301410.5,44.118,13.188
"GMB",1997,1338889.5,43.196,12.766
"GMB",1998,1376987,42.542,12.155
"GMB",1999,1415779,41.779,11.737
"GMB",2000,1455084.5,41.055,11.332
"GMB",2001,1495011,40.517,10.983
"GMB",2002,1535691,40.027,10.623
"GMB",2003,1577611.5,39.728,10.27
"GMB",2004,1621311.5,39.709,9.933
"GMB",2005,1667037,39.686,9.687
"GMB",2006,1715275.5,39.884,9.373
"GMB",2007,1765773.5,39.537,9.152
"GMB",2008,1817852,39.151,8.878
"GMB",2009,1871422.5,38.941,8.71
"GMB",2010,1926629.5,38.872,8.48
"GMB",2011,1983783.5,38.808,8.275
"GMB",2012,2043094.5,38.814,8.103
"GMB",2013,2103819.5,38.097,7.909
"GMB",2014,2164528,36.907,7.716
"GMB",2015,2224529,35.746,7.501
"GMB",2016,2283769.5,34.593,7.288
"GMB",2017,2342189,33.451,7.123
"GMB",2018,2399632,32.324,6.964
"GMB",2019,2456844,31.921,6.807
"GMB",2020,2515733.5,31.525,6.797
"GMB",2021,2576009.5,31.171,7.01
"GMB",2022,2636470,30.771,6.635
"GMB",2023,2697845.5,30.429,6.292
"GMB",2024,2759987.5,29.857,6.249
"GMB",2025,2822093,29.253,6.211
"GMB",2026,2884079.5,28.652,6.176
"GMB",2027,2945881,28.073,6.146
"GMB",2028,3007546.5,27.522,6.123
"GMB",2029,3069018,26.991,6.108
"GMB",2030,3130133.5,26.498,6.105
"GMB",2031,3190996.5,26.022,6.1
"GMB",2032,3251824.5,25.581,6.098
"GMB",2033,3312596.5,25.179,6.101
"GMB",2034,3373121,24.783,6.108
"GMB",2035,3433425.5,24.403,6.122
"GMB",2036,3493576,24.032,6.138
"GMB",2037,3553533,23.691,6.154
"GMB",2038,3613501,23.366,6.172
"GMB",2039,3673340,23.039,6.192
"GMB",2040,3732797.5,22.702,6.218
"GMB",2041,3791800.5,22.385,6.242
"GMB",2042,3850536,22.079,6.269
"GMB",2043,3909026.5,21.753,6.295
"GMB",2044,3966913,21.423,6.326
"GMB",2045,4024237,21.091,6.36
"GMB",2046,4080969.5,20.779,6.387
"GMB",2047,4137202.5,20.489,6.416
"GMB",2048,4192849,20.169,6.456
"GMB",2049,4247714,19.842,6.492
"GMB",2050,4301895.5,19.547,6.533
"GMB",2051,4355371.5,19.254,6.57
"GMB",2052,4408051,18.966,6.615
"GMB",2053,4459829,18.686,6.665
"GMB",2054,4510992,18.389,6.712
"GMB",2055,4561378,18.13,6.764
"GMB",2056,4610743.5,17.888,6.819
"GMB",2057,4659371.5,17.638,6.883
"GMB",2058,4707076,17.41,6.956
"GMB",2059,4753935,17.189,7.033
"GMB",2060,4800124.5,16.974,7.114
"GMB",2061,4845632,16.765,7.196
"GMB",2062,4890160.5,16.538,7.287
"GMB",2063,4933387.5,16.338,7.388
"GMB",2064,4975512,16.139,7.487
"GMB",2065,5016711,15.958,7.593
"GMB",2066,5056651.5,15.748,7.7
"GMB",2067,5095058,15.578,7.805
"GMB",2068,5132304.5,15.401,7.92
"GMB",2069,5168420,15.236,8.034
"GMB",2070,5203320.5,15.097,8.142
"GMB",2071,5236938,14.925,8.256
"GMB",2072,5269246.5,14.774,8.37
"GMB",2073,5300647.5,14.618,8.485
"GMB",2074,5331109.5,14.49,8.596
"GMB",2075,5360347,14.343,8.713
"GMB",2076,5388209.5,14.205,8.831
"GMB",2077,5414851.5,14.063,8.948
"GMB",2078,5440450.5,13.927,9.07
"GMB",2079,5464708.5,13.794,9.182
"GMB",2080,5487552,13.665,9.298
"GMB",2081,5509186.5,13.532,9.413
"GMB",2082,5529536,13.398,9.531
"GMB",2083,5548562.5,13.263,9.645
"GMB",2084,5566453.5,13.133,9.759
"GMB",2085,5583274,13.009,9.869
"GMB",2086,5598753.5,12.896,9.982
"GMB",2087,5613091.5,12.798,10.104
"GMB",2088,5626529.5,12.705,10.216
"GMB",2089,5638780.5,12.61,10.32
"GMB",2090,5649789,12.536,10.439
"GMB",2091,5659537.5,12.452,10.548
"GMB",2092,5668247.5,12.359,10.655
"GMB",2093,5676130.5,12.271,10.759
"GMB",2094,5682735,12.193,10.866
"GMB",2095,5688119,12.096,10.968
"GMB",2096,5692690,12.01,11.062
"GMB",2097,5696418,11.939,11.155
"GMB",2098,5699398.5,11.878,11.244
"GMB",2099,5701720.5,11.792,11.33
"GMB",2100,5703042.5,11.73,11.406
"GNB",1967,569011,38.636,26.787
"GNB",1968,578170,38.776,26.17
"GNB",1969,581610,39.602,26.092
"GNB",1970,584402.5,38.591,25.532
"GNB",1971,586220.5,39.531,25.571
"GNB",1972,586619.5,38.606,25.121
"GNB",1973,592807.5,39.073,24.852
"GNB",1974,613338.5,38.767,21.94
"GNB",1975,650966,40.79,22.359
"GNB",1976,694190.5,42.527,22.808
"GNB",1977,741789.5,44.013,23.14
"GNB",1978,791694.5,45.332,23.268
"GNB",1979,819867.5,47.804,23.731
"GNB",1980,829302.5,48.621,23.269
"GNB",1981,842431.5,48.769,23.116
"GNB",1982,855891,48.802,22.945
"GNB",1983,869592,48.69,22.768
"GNB",1984,883519,48.438,22.563
"GNB",1985,897697.5,48.077,22.327
"GNB",1986,912126.5,47.652,22.106
"GNB",1987,926862.5,47.222,21.815
"GNB",1988,942061,46.823,21.411
"GNB",1989,957789.5,46.468,21.112
"GNB",1990,973669.5,45.296,20.713
"GNB",1991,994639.5,44.938,20.279
"GNB",1992,1024356,44.809,19.674
"GNB",1993,1058744.5,44.595,19.147
"GNB",1994,1092030.5,44.499,18.955
"GNB",1995,1119949.5,44.264,18.243
"GNB",1996,1143535,43.873,17.833
"GNB",1997,1165545,43.624,18.063
"GNB",1998,1187472.5,43.213,17.621
"GNB",1999,1210206,42.74,17.194
"GNB",2000,1234740.5,42.346,15.769
"GNB",2001,1261273,41.794,15.264
"GNB",2002,1289307.5,41.564,14.758
"GNB",2003,1318806,41.296,14.265
"GNB",2004,1349562.5,40.801,13.759
"GNB",2005,1381585.5,40.571,13.539
"GNB",2006,1415302.5,40.253,12.778
"GNB",2007,1450985.5,40.016,12.25
"GNB",2008,1488054.5,39.348,11.902
"GNB",2009,1526377,38.748,11.265
"GNB",2010,1566346.5,38.308,10.813
"GNB",2011,1608076.5,38.019,10.405
"GNB",2012,1651416.5,37.577,10.037
"GNB",2013,1695973,37.082,9.681
"GNB",2014,1741122.5,36.096,9.323
"GNB",2015,1786456.5,35.199,8.976
"GNB",2016,1831893.5,34.217,8.662
"GNB",2017,1877071.5,33.036,8.36
"GNB",2018,1922167.5,32.374,8.1
"GNB",2019,1967696,31.848,7.863
"GNB",2020,2013255,31.406,8.201
"GNB",2021,2058841.5,30.969,8.023
"GNB",2022,2105529,30.458,7.224
"GNB",2023,2153339,30.037,7.05
"GNB",2024,2201352,29.56,7.009
"GNB",2025,2249515,29.103,6.977
"GNB",2026,2297808,28.737,6.944
"GNB",2027,2346189,28.391,6.924
"GNB",2028,2394230,28.048,6.909
"GNB",2029,2441582,27.697,6.9
"GNB",2030,2488934.5,27.283,6.883
"GNB",2031,2536900,26.921,6.875
"GNB",2032,2585578,26.535,6.867
"GNB",2033,2634708,26.184,6.863
"GNB",2034,2683088.5,25.853,6.864
"GNB",2035,2730132.5,25.432,6.871
"GNB",2036,2777890,25.05,6.869
"GNB",2037,2826168,24.703,6.879
"GNB",2038,2873933.5,24.338,6.891
"GNB",2039,2921987,23.975,6.905
"GNB",2040,2969702.5,23.667,6.923
"GNB",2041,3016544.5,23.366,6.948
"GNB",2042,3063169.5,23.049,6.977
"GNB",2043,3109930,22.738,7.007
"GNB",2044,3156711.5,22.417,7.044
"GNB",2045,3204248.5,22.111,7.081
"GNB",2046,3251467.5,21.801,7.12
"GNB",2047,3298567,21.487,7.16
"GNB",2048,3345863.5,21.221,7.213
"GNB",2049,3392567.5,20.938,7.265
"GNB",2050,3438607.5,20.677,7.318
"GNB",2051,3483363.5,20.424,7.379
"GNB",2052,3526637,20.164,7.444
"GNB",2053,3568018.5,19.915,7.515
"GNB",2054,3609515,19.647,7.581
"GNB",2055,3650911.5,19.407,7.661
"GNB",2056,3690437.5,19.178,7.732
"GNB",2057,3729321,18.962,7.806
"GNB",2058,3768463.5,18.748,7.885
"GNB",2059,3807309.5,18.535,7.969
"GNB",2060,3844366.5,18.336,8.046
"GNB",2061,3880714,18.124,8.125
"GNB",2062,3917381,17.927,8.21
"GNB",2063,3953069,17.755,8.286
"GNB",2064,3987778.5,17.557,8.368
"GNB",2065,4021990,17.368,8.449
"GNB",2066,4054507,17.208,8.538
"GNB",2067,4085424,17.028,8.623
"GNB",2068,4116218,16.843,8.71
"GNB",2069,4146289,16.674,8.798
"GNB",2070,4175014,16.51,8.887
"GNB",2071,4203006,16.331,8.969
"GNB",2072,4230802,16.167,9.061
"GNB",2073,4258339,16.025,9.143
"GNB",2074,4284634,15.889,9.239
"GNB",2075,4310602,15.749,9.319
"GNB",2076,4336156.5,15.62,9.411
"GNB",2077,4360025.5,15.475,9.498
"GNB",2078,4382401,15.339,9.595
"GNB",2079,4403529,15.195,9.689
"GNB",2080,4423686.5,15.046,9.789
"GNB",2081,4441582,14.918,9.885
"GNB",2082,4457888,14.798,9.995
"GNB",2083,4473732.5,14.674,10.096
"GNB",2084,4489789.5,14.539,10.187
"GNB",2085,4505908,14.417,10.28
"GNB",2086,4521433,14.31,10.369
"GNB",2087,4535928,14.221,10.449
"GNB",2088,4549000.5,14.117,10.533
"GNB",2089,4561204.5,14.006,10.621
"GNB",2090,4572871,13.904,10.703
"GNB",2091,4584153.5,13.818,10.78
"GNB",2092,4595710,13.709,10.845
"GNB",2093,4607343.5,13.628,10.916
"GNB",2094,4618631,13.538,10.974
"GNB",2095,4628442,13.464,11.048
"GNB",2096,4636972.5,13.379,11.102
"GNB",2097,4645198,13.318,11.171
"GNB",2098,4652243,13.232,11.227
"GNB",2099,4658938.5,13.137,11.282
"GNB",2100,4665484.5,13.048,11.338
"GNQ",1967,311805,40.922,21.247
"GNQ",1968,318848.5,41.203,21.078
"GNQ",1969,322516.5,41.64,33.6
"GNQ",1970,320803,42.158,33.694
"GNQ",1971,315939.5,42.644,27.381
"GNQ",1972,309468,42.987,21.753
"GNQ",1973,302281.5,43.124,21.595
"GNQ",1974,294953,43.162,23.846
"GNQ",1975,287901.5,43.152,27.245
"GNQ",1976,281030.5,43.143,34.422
"GNQ",1977,276779,43.11,23.056
"GNQ",1978,276530.5,43.031,22.655
"GNQ",1979,279846.5,42.89,22.213
"GNQ",1980,288643.5,42.712,17.968
"GNQ",1981,303251.5,42.559,17.588
"GNQ",1982,322216.5,42.574,17.184
"GNQ",1983,343420.5,42.789,16.913
"GNQ",1984,364899.5,44.494,16.879
"GNQ",1985,385547,45.762,16.767
"GNQ",1986,404728.5,46.523,16.723
"GNQ",1987,422522,46.807,16.685
"GNQ",1988,439651,46.72,16.546
"GNQ",1989,456808.5,46.452,16.408
"GNQ",1990,474274,46.094,16.243
"GNQ",1991,492217.5,45.689,16.065
"GNQ",1992,510770,45.275,15.889
"GNQ",1993,530023,44.868,15.703
"GNQ",1994,550138,44.475,15.507
"GNQ",1995,571263.5,43.888,15.275
"GNQ",1996,593492,43.324,15.013
"GNQ",1997,616893,42.781,14.729
"GNQ",1998,641474,42.268,14.435
"GNQ",1999,667214,41.783,14.108
"GNQ",2000,703279,40.795,13.592
"GNQ",2001,749835.5,40.426,13.251
"GNQ",2002,797957,40.174,12.925
"GNQ",2003,847862.5,39.991,12.665
"GNQ",2004,899916.5,39.832,12.423
"GNQ",2005,947367,39.915,12.348
"GNQ",2006,990343,39.682,12.01
"GNQ",2007,1036044,39.388,11.713
"GNQ",2008,1084530,39.005,11.398
"GNQ",2009,1135673,38.548,11.089
"GNQ",2010,1189085,38.018,10.797
"GNQ",2011,1241835.5,37.495,10.517
"GNQ",2012,1293483,36.773,10.219
"GNQ",2013,1346218,36.034,9.918
"GNQ",2014,1399827.5,35.282,9.644
"GNQ",2015,1453923,34.531,9.397
"GNQ",2016,1508186,33.792,9.14
"GNQ",2017,1562395.5,33.07,8.915
"GNQ",2018,1616422,32.4,8.686
"GNQ",2019,1670177,31.783,8.496
"GNQ",2020,1716468.5,31.351,8.633
"GNQ",2021,1758786.5,30.703,8.438
"GNQ",2022,1803545,30.123,8.015
"GNQ",2023,1847549,29.604,7.878
"GNQ",2024,1892516.5,29.994,7.851
"GNQ",2025,1938431,29.586,7.804
"GNQ",2026,1984468,29.174,7.753
"GNQ",2027,2030754.5,28.781,7.706
"GNQ",2028,2077262.5,28.444,7.674
"GNQ",2029,2123702,28.116,7.64
"GNQ",2030,2170445,27.807,7.61
"GNQ",2031,2218084,27.533,7.59
"GNQ",2032,2267030,27.271,7.569
"GNQ",2033,2315999,27.022,7.562
"GNQ",2034,2364852.5,26.738,7.547
"GNQ",2035,2414269.5,26.462,7.534
"GNQ",2036,2463889,26.204,7.522
"GNQ",2037,2513958,25.931,7.513
"GNQ",2038,2564853,25.63,7.506
"GNQ",2039,2615425,25.334,7.502
"GNQ",2040,2665585.5,25.047,7.502
"GNQ",2041,2715482,24.773,7.504
"GNQ",2042,2764776,24.474,7.494
"GNQ",2043,2813773,24.204,7.492
"GNQ",2044,2862518.5,23.919,7.495
"GNQ",2045,2911235,23.631,7.495
"GNQ",2046,2959096.5,23.336,7.5
"GNQ",2047,3005559.5,23.041,7.507
"GNQ",2048,3051491,22.741,7.52
"GNQ",2049,3097638,22.452,7.523
"GNQ",2050,3143728,22.146,7.529
"GNQ",2051,3190136.5,21.862,7.534
"GNQ",2052,3237093.5,21.588,7.546
"GNQ",2053,3284237,21.344,7.564
"GNQ",2054,3331639,21.069,7.572
"GNQ",2055,3379132,20.829,7.584
"GNQ",2056,3425911,20.585,7.594
"GNQ",2057,3472109,20.333,7.611
"GNQ",2058,3518909,20.095,7.628
"GNQ",2059,3565520.5,19.876,7.645
"GNQ",2060,3610535,19.653,7.657
"GNQ",2061,3654515,19.429,7.672
"GNQ",2062,3697765,19.256,7.691
"GNQ",2063,3740624,19.059,7.706
"GNQ",2064,3784117,18.841,7.72
"GNQ",2065,3827946,18.621,7.737
"GNQ",2066,3870741,18.41,7.751
"GNQ",2067,3912453.5,18.186,7.759
"GNQ",2068,3953190,17.976,7.767
"GNQ",2069,3994220,17.743,7.78
"GNQ",2070,4036253,17.534,7.785
"GNQ",2071,4077613.5,17.352,7.8
"GNQ",2072,4118432.5,17.128,7.808
"GNQ",2073,4159066.5,16.942,7.822
"GNQ",2074,4199394,16.763,7.837
"GNQ",2075,4240148.5,16.559,7.847
"GNQ",2076,4281147,16.399,7.869
"GNQ",2077,4320748.5,16.256,7.895
"GNQ",2078,4358628.5,16.084,7.927
"GNQ",2079,4396373.5,15.916,7.946
"GNQ",2080,4433199,15.767,7.979
"GNQ",2081,4468442,15.609,8.012
"GNQ",2082,4502424.5,15.459,8.059
"GNQ",2083,4535219,15.298,8.114
"GNQ",2084,4568716,15.144,8.169
"GNQ",2085,4601320,14.995,8.233
"GNQ",2086,4631729.5,14.828,8.308
"GNQ",2087,4661875,14.685,8.379
"GNQ",2088,4692341,14.548,8.467
"GNQ",2089,4722945,14.414,8.545
"GNQ",2090,4751860,14.278,8.636
"GNQ",2091,4778440.5,14.16,8.73
"GNQ",2092,4805066.5,14.062,8.823
"GNQ",2093,4832455,13.931,8.912
"GNQ",2094,4859877.5,13.823,9.002
"GNQ",2095,4886362,13.711,9.088
"GNQ",2096,4910969.5,13.607,9.186
"GNQ",2097,4934751.5,13.508,9.272
"GNQ",2098,4958289,13.402,9.337
"GNQ",2099,4981039,13.303,9.404
"GNQ",2100,5003223,13.212,9.476
"KEN",1967,10111056.5,54.055,14.799
"KEN",1968,10518822.5,53.519,14.356
"KEN",1969,10939695,53.059,13.952
"KEN",1970,11368791.5,52.54,13.568
"KEN",1971,11788904,52.224,13.213
"KEN",1972,12206060.5,51.513,12.798
"KEN",1973,12634835,50.805,12.375
"KEN",1974,13070078,50.2,11.944
"KEN",1975,13511670.5,49.825,11.519
"KEN",1976,13957623,49.593,11.138
"KEN",1977,14428819,49.151,10.747
"KEN",1978,14934125.5,48.855,10.373
"KEN",1979,15460666,48.561,10.051
"KEN",1980,16018459,48.211,9.731
"KEN",1981,16601507.5,48.176,9.482
"KEN",1982,17206175,47.793,9.254
"KEN",1983,17846373.5,47.356,8.996
"KEN",1984,18514906,47.16,8.832
"KEN",1985,19201767.5,46.86,8.7
"KEN",1986,19901646,46.647,8.68
"KEN",1987,20616096.5,46.294,8.696
"KEN",1988,21356219,45.598,8.81
"KEN",1989,22118434,44.888,8.917
"KEN",1990,22892651.5,43.93,9.461
"KEN",1991,23646513.5,43.051,9.641
"KEN",1992,24382459.5,42.078,9.882
"KEN",1993,25117188,41.417,10.021
"KEN",1994,25857130,40.862,10.205
"KEN",1995,26601751.5,40.831,10.292
"KEN",1996,27344211,40.632,10.376
"KEN",1997,28101767.5,40.541,10.383
"KEN",1998,28888057.5,40.617,10.31
"KEN",1999,29733407.5,40.327,10.109
"KEN",2000,30642890,40.238,9.942
"KEN",2001,31619170,40.188,9.709
"KEN",2002,32629808.5,39.938,9.535
"KEN",2003,33652223,39.459,9.203
"KEN",2004,34713455.5,39.1,8.893
"KEN",2005,35796484,38.783,8.6
"KEN",2006,36904008,38.492,8.323
"KEN",2007,38036349.5,38.299,8.142
"KEN",2008,39206351.5,37.851,7.886
"KEN",2009,40408891,37.169,7.631
"KEN",2010,41598566.5,36.266,7.424
"KEN",2011,42758461,35.009,7.275
"KEN",2012,43888303,33.674,7.208
"KEN",2013,44986790.5,32.427,7.175
"KEN",2014,46051440.5,31.542,7.149
"KEN",2015,47088526,30.908,7.14
"KEN",2016,48139687,30.202,7.169
"KEN",2017,49197765.5,29.602,7.126
"KEN",2018,50207107.5,29.037,7.186
"KEN",2019,51202827.5,28.226,7.294
"KEN",2020,52217333.5,27.782,7.937
"KEN",2021,53219165.5,27.611,8.124
"KEN",2022,54252460.5,27.342,7.212
"KEN",2023,55339002.5,27.106,7.211
"KEN",2024,56432944.5,26.968,7.18
"KEN",2025,57532492.5,26.782,7.149
"KEN",2026,58636411.5,26.576,7.126
"KEN",2027,59745752.5,26.39,7.109
"KEN",2028,60860444.5,26.194,7.097
"KEN",2029,61979186.5,25.982,7.092
"KEN",2030,63102245.5,25.753,7.09
"KEN",2031,64230117.5,25.532,7.09
"KEN",2032,65359034.5,25.242,7.096
"KEN",2033,66484810.5,24.915,7.109
"KEN",2034,67604630,24.57,7.119
"KEN",2035,68715909,24.213,7.137
"KEN",2036,69818885.5,23.853,7.159
"KEN",2037,70910401,23.451,7.181
"KEN",2038,71990934,23.057,7.2
"KEN",2039,73057766,22.659,7.234
"KEN",2040,74108863,22.28,7.264
"KEN",2041,75144351.5,21.896,7.301
"KEN",2042,76161724,21.524,7.346
"KEN",2043,77159124,21.16,7.39
"KEN",2044,78134980,20.778,7.437
"KEN",2045,79088835.5,20.412,7.494
"KEN",2046,80022375.5,20.095,7.55
"KEN",2047,80938647,19.821,7.601
"KEN",2048,81837664.5,19.582,7.661
"KEN",2049,82721771,19.342,7.727
"KEN",2050,83593239,19.113,7.792
"KEN",2051,84451673,18.922,7.862
"KEN",2052,85294265,18.736,7.933
"KEN",2053,86120946.5,18.567,8.007
"KEN",2054,86932928.5,18.389,8.083
"KEN",2055,87732152,18.226,8.156
"KEN",2056,88519873.5,18.063,8.227
"KEN",2057,89300067.5,17.916,8.304
"KEN",2058,90072742,17.748,8.378
"KEN",2059,90829757.5,17.589,8.458
"KEN",2060,91569580,17.416,8.545
"KEN",2061,92293872.5,17.231,8.628
"KEN",2062,93001109.5,17.056,8.71
"KEN",2063,93685074.5,16.856,8.793
"KEN",2064,94345004.5,16.674,8.878
"KEN",2065,94982484,16.5,8.965
"KEN",2066,95598343.5,16.3,9.05
"KEN",2067,96191419.5,16.107,9.137
"KEN",2068,96760578,15.913,9.227
"KEN",2069,97305742,15.709,9.317
"KEN",2070,97825655.5,15.54,9.407
"KEN",2071,98322810,15.373,9.5
"KEN",2072,98797656.5,15.22,9.597
"KEN",2073,99244966,15.046,9.693
"KEN",2074,99664917.5,14.884,9.789
"KEN",2075,100062620,14.753,9.885
"KEN",2076,100440787.5,14.598,9.987
"KEN",2077,100798000,14.463,10.073
"KEN",2078,101131619,14.331,10.172
"KEN",2079,101445389,14.201,10.268
"KEN",2080,101743624,14.089,10.363
"KEN",2081,102022686,13.972,10.454
"KEN",2082,102279086.5,13.874,10.546
"KEN",2083,102517578,13.784,10.642
